station,time,mooring_site_desc,air_temperature,air_temperature_qc,barometric_pressure,barometric_pressure_qc,wind_gust,wind_gust_qc,wind_speed,wind_speed_qc,wind_direction,wind_direction_qc,wind_2_gust,wind_2_gust_qc,wind_2_speed,wind_2_speed_qc,wind_2_direction,wind_2_direction_qc,visibility,visibility_qc,longitude,latitude,depth
,UTC,,celsius,1,millibars,1,m/s,1,m/s,1,degrees_true,1,m/s,1,m/s,1,degrees_true,1,meters,1,degrees_east,degrees_north,m
F01,2023-05-14T10:10:00Z,Penobscot Bay,7.667,0,1018.677,0,6.664,39,4.861,39,319.3,39,6.53,0,4.856,0,315.5,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-05-14T10:20:00Z,Penobscot Bay,7.591,0,1018.677,0,6.468,39,4.798,39,317.5,39,6.476,0,4.807,0,313.8,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-05-14T10:30:00Z,Penobscot Bay,7.499,0,1018.677,0,6.39,39,4.866,39,307.0,39,6.51,0,4.852,0,304.5,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-05-14T10:40:00Z,Penobscot Bay,7.5,0,1018.617,0,6.742,39,5.679,39,300.8,39,6.692,0,5.593,0,298.8,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-05-14T10:50:00Z,Penobscot Bay,7.467,0,1018.557,0,7.683,39,6.215,39,302.7,39,7.416,0,6.131,0,300.7,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-05-14T11:00:00Z,Penobscot Bay,7.547,0,1018.49695,0,8.86,39,6.433,39,302.2,39,8.55,0,6.304,0,300.5,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-05-14T11:10:00Z,Penobscot Bay,7.63,0,1018.37695,0,7.801,39,6.638,39,298.6,39,7.724,0,6.475,0,296.7,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-05-14T11:20:00Z,Penobscot Bay,7.709,0,1018.37695,0,8.08,39,6.3,39,299.9,39,7.606,0,6.143,0,297.4,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-05-14T11:30:00Z,Penobscot Bay,7.936,0,1018.37695,0,7.487,39,6.182,39,303.9,39,7.32,0,6.031,0,301.2,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-05-14T11:40:00Z,Penobscot Bay,8.09,0,1018.37695,0,7.84,39,5.953,39,304.7,39,7.758,0,5.845,0,301.9,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-05-14T11:50:00Z,Penobscot Bay,8.28,0,1018.37695,0,6.703,39,5.03,39,314.7,39,6.58,0,5.004,0,310.9,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-05-14T12:00:00Z,Penobscot Bay,8.52,0,1018.2569,0,8.51,39,6.884,39,329.1,39,8.31,0,6.745,0,324.6,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-05-14T12:10:00Z,Penobscot Bay,8.61,0,1018.2569,0,7.958,39,6.68,39,329.0,39,7.974,0,6.575,0,324.5,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-05-14T12:20:00Z,Penobscot Bay,8.79,0,1018.2569,0,9.53,39,7.51,39,340.6,39,9.39,0,7.452,0,335.8,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-05-14T12:30:00Z,Penobscot Bay,8.83,0,1018.1369,0,9.76,39,8.04,39,349.236,39,9.7,0,7.941,0,344.288,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-05-14T12:40:00Z,Penobscot Bay,8.92,0,1018.1969,0,9.25,39,7.606,39,346.654,39,9.01,0,7.567,0,342.0,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-05-14T12:50:00Z,Penobscot Bay,9.01,0,1018.31696,0,8.66,39,6.92,39,345.104,39,8.51,0,6.911,0,340.5,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-05-14T13:00:00Z,Penobscot Bay,9.17,0,1018.37695,0,7.958,39,6.456,39,344.353,39,7.956,0,6.467,0,339.9,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-05-14T13:10:00Z,Penobscot Bay,9.26,0,1018.43695,0,6.86,39,5.684,39,343.4,39,6.858,0,5.697,0,339.1,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-05-14T13:20:00Z,Penobscot Bay,9.38,0,1018.49695,0,7.33,39,5.048,39,335.2,39,7.258,0,5.062,0,330.4,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-05-14T13:30:00Z,Penobscot Bay,9.53,0,1018.37695,0,6.938,39,5.307,39,333.9,39,6.554,0,5.256,0,329.1,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-05-14T13:40:00Z,Penobscot Bay,9.62,0,1018.31696,0,7.134,39,5.112,39,332.4,39,7.058,0,5.096,0,327.8,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-05-14T13:50:00Z,Penobscot Bay,9.72,0,1018.31696,0,7.762,39,5.345,39,341.7,39,7.648,0,5.371,0,337.0,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-05-14T14:00:00Z,Penobscot Bay,9.95,0,1018.2569,0,7.722,39,5.842,39,330.7,39,7.442,0,5.682,0,326.5,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-05-14T14:10:00Z,Penobscot Bay,10.11,0,1018.1969,0,7.958,39,5.01,39,322.9,39,8.08,0,4.892,0,319.4,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-05-14T14:20:00Z,Penobscot Bay,10.19,0,1018.2569,0,7.644,39,5.396,39,327.5,39,7.218,0,5.262,0,323.7,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-05-14T14:30:00Z,Penobscot Bay,10.46,0,1018.0769,0,9.09,39,7.174,39,332.0,39,8.86,0,6.898,0,328.2,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-05-14T14:40:00Z,Penobscot Bay,10.5,0,1018.0769,0,8.23,39,5.892,39,330.5,39,7.816,0,5.756,0,326.4,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-05-14T14:50:00Z,Penobscot Bay,10.7,0,1017.95685,0,8.04,39,5.807,39,326.4,39,7.812,0,5.677,0,322.6,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-05-14T15:00:00Z,Penobscot Bay,10.75,0,1017.89685,0,7.644,39,5.492,39,320.9,39,7.506,0,5.341,0,317.5,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-05-14T15:10:00Z,Penobscot Bay,10.87,0,1017.7768,0,8.98,39,6.463,39,328.9,39,9.18,0,6.206,0,325.5,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-05-14T15:20:00Z,Penobscot Bay,11.08,0,1017.7168,0,8.66,39,6.332,39,321.0,39,8.07,0,6.087,0,318.5,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-05-14T15:30:00Z,Penobscot Bay,11.13,0,1017.7168,0,8.7,39,5.549,39,335.4,39,8.44,0,5.453,0,331.2,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-05-14T15:40:00Z,Penobscot Bay,11.39,0,1017.6568,0,7.526,39,5.82,39,331.2,39,7.306,0,5.677,0,327.1,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-05-14T15:50:00Z,Penobscot Bay,11.55,0,1017.53674,0,7.762,39,5.432,39,325.1,39,7.722,0,5.311,0,321.6,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-05-14T16:00:00Z,Penobscot Bay,11.96,0,1017.41675,0,7.252,39,5.174,39,310.1,39,7.05,0,5.078,0,307.7,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-05-14T16:10:00Z,Penobscot Bay,11.89,0,1017.2367,0,6.899,39,5.026,39,327.9,39,6.624,0,4.925,0,323.8,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-05-14T16:20:00Z,Penobscot Bay,11.96,0,1017.11664,0,6.703,39,4.7,39,314.1,39,6.604,0,4.628,0,310.9,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-05-14T16:30:00Z,Penobscot Bay,12.26,0,1016.9366,0,8.39,39,5.689,39,320.1,39,8.1,0,5.575,0,316.2,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-05-14T16:40:00Z,Penobscot Bay,12.15,0,1016.8166,0,5.253,39,3.434,39,322.9,39,5.398,0,3.339,0,320.4,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-05-14T16:50:00Z,Penobscot Bay,12.45,0,1016.57654,0,6.664,39,4.075,39,305.4,39,6.568,0,3.889,0,302.6,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-05-14T17:00:00Z,Penobscot Bay,12.84,0,1016.4565,0,6.546,39,4.511,39,308.1,39,6.098,0,4.289,0,305.5,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-05-14T17:10:00Z,Penobscot Bay,12.73,0,1016.3965,0,5.135,39,4.098,39,319.3,39,4.864,0,3.876,0,317.1,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-05-14T17:20:00Z,Penobscot Bay,12.97,0,1016.2764,0,8.58,39,5.757,39,305.5,39,8.55,0,5.514,0,302.6,0,2987.358,0,-68.99635,44.05597,-3.0
F01,2023-05-14T17:30:00Z,Penobscot Bay,12.9,0,1016.15643,0,10.51,39,7.261,39,313.4,39,10.03,0,6.996,0,310.6,0,2970.538,0,-68.99635,44.05597,-3.0
F01,2023-05-14T17:40:00Z,Penobscot Bay,12.52,0,1016.15643,0,7.37,39,5.853,39,321.6,39,7.216,0,5.631,0,319.0,0,2992.1636,0,-68.99635,44.05597,-3.0
F01,2023-05-14T17:50:00Z,Penobscot Bay,12.54,0,1016.15643,0,9.41,39,6.672,39,324.5,39,8.93,0,6.378,0,321.9,0,2981.3508,0,-68.99635,44.05597,-3.0
F01,2023-05-14T18:00:00Z,Penobscot Bay,12.65,0,1016.09644,0,8.94,39,6.576,39,317.7,39,8.68,0,6.342,0,315.1,0,2994.5664,0,-68.99635,44.05597,-3.0
F01,2023-05-14T18:10:00Z,Penobscot Bay,12.75,0,1016.09644,0,7.409,39,5.145,39,337.3,39,7.038,0,5.079,0,338.2,0,2995.7678,0,-68.99635,44.05597,-3.0
F01,2023-05-14T18:20:00Z,Penobscot Bay,12.77,0,1016.09644,0,6.742,39,5.223,39,333.6,39,6.792,0,5.25,0,337.0,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-05-14T18:30:00Z,Penobscot Bay,12.41,0,1016.15643,0,6.429,39,4.674,39,346.787,39,6.52,0,4.681,0,344.1,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-05-14T18:40:00Z,Penobscot Bay,13.05,0,1016.09644,0,7.605,39,5.904,39,331.9,39,7.78,0,5.943,0,335.2,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-05-14T18:50:00Z,Penobscot Bay,13.43,0,1015.9764,0,9.02,39,5.616,39,344.62,39,8.83,0,5.521,0,341.9,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-05-14T19:00:00Z,Penobscot Bay,13.13,0,1015.9764,0,8.27,39,5.971,39,325.2,39,8.72,0,6.019,0,329.8,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-05-14T19:10:00Z,Penobscot Bay,12.83,0,1015.9764,0,6.821,39,4.722,39,352.036,39,6.852,0,4.744,0,351.307,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-05-14T19:20:00Z,Penobscot Bay,12.95,0,1015.8564,0,7.801,39,5.363,39,352.57,39,7.43,0,5.238,0,348.834,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-05-14T19:30:00Z,Penobscot Bay,13.21,0,1015.8564,0,8.43,39,4.902,39,328.5,39,8.48,0,4.905,0,329.2,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-05-14T19:40:00Z,Penobscot Bay,13.53,0,1015.8564,0,7.683,39,5.945,39,327.1,39,8.08,0,6.006,0,330.6,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-05-14T19:50:00Z,Penobscot Bay,13.64,0,1015.7363,0,6.978,39,5.688,39,334.9,39,6.88,0,5.563,0,334.1,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-05-14T20:00:00Z,Penobscot Bay,13.58,0,1015.7963,0,7.252,39,5.622,39,335.2,39,7.524,0,5.607,0,337.0,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-05-14T20:10:00Z,Penobscot Bay,13.67,0,1015.7963,0,6.546,39,5.236,39,336.4,39,6.33,0,5.064,0,333.4,0,2956.1213,0,-68.99635,44.05597,-3.0
F01,2023-05-14T20:20:00Z,Penobscot Bay,13.74,0,1015.7363,0,8.7,39,6.302,39,323.7,39,8.35,0,6.081,0,320.9,0,2996.9692,0,-68.99635,44.05597,-3.0
F01,2023-05-14T20:30:00Z,Penobscot Bay,13.63,0,1015.7363,0,8.27,39,6.781,39,328.7,39,8.13,0,6.648,0,328.3,0,2964.5312,0,-68.99635,44.05597,-3.0
F01,2023-05-14T20:40:00Z,Penobscot Bay,13.54,0,1015.8564,0,7.095,39,5.577,39,327.3,39,6.944,0,5.451,0,327.7,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-05-14T20:50:00Z,Penobscot Bay,13.94,0,1015.8564,0,10.39,39,6.44,39,319.7,39,10.04,0,6.284,0,319.2,0,2994.5664,0,-68.99635,44.05597,-3.0
F01,2023-05-14T21:00:00Z,Penobscot Bay,14.04,0,1015.9164,0,8.11,39,6.329,39,325.3,39,8.26,0,6.339,0,328.0,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-05-14T21:10:00Z,Penobscot Bay,13.74,0,1015.9764,0,7.409,39,5.555,39,323.5,39,7.396,0,5.512,0,324.6,0,2930.8916,0,-68.99635,44.05597,-3.0
F01,2023-05-14T21:20:00Z,Penobscot Bay,14.42,0,1015.9764,0,10.78,39,7.579,39,321.1,39,10.28,0,7.327,0,319.4,0,2962.1284,0,-68.99635,44.05597,-3.0
F01,2023-05-14T21:30:00Z,Penobscot Bay,14.38,0,1016.09644,0,9.33,39,7.537,39,301.4,39,8.83,0,7.17,0,298.9,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-05-14T21:40:00Z,Penobscot Bay,14.17,0,1016.15643,0,8.7,39,6.683,39,310.2,39,8.26,0,6.359,0,308.6,0,2950.1143,0,-68.99635,44.05597,-3.0
F01,2023-05-14T21:50:00Z,Penobscot Bay,14.22,0,1016.21643,0,9.13,39,7.546,39,311.0,39,9.42,0,7.245,0,311.2,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-05-14T22:00:00Z,Penobscot Bay,14.65,0,1016.21643,0,9.45,39,7.32,39,332.0,39,9.52,0,7.228,0,332.3,0,2935.6973,0,-68.99635,44.05597,-3.0
F01,2023-05-14T22:10:00Z,Penobscot Bay,13.75,0,1016.3365,0,9.56,39,6.984,39,335.6,39,9.32,0,6.851,0,335.6,0,2912.8704,0,-68.99635,44.05597,-3.0
F01,2023-05-14T22:20:00Z,Penobscot Bay,13.81,0,1016.4565,0,8.78,39,7.148,39,326.6,39,8.68,0,6.856,0,324.2,0,2947.7114,0,-68.99635,44.05597,-3.0
F01,2023-05-14T22:30:00Z,Penobscot Bay,13.75,0,1016.51654,0,8.15,39,6.7,39,336.8,39,8.19,0,6.521,0,333.3,0,2366.2283,0,-68.99635,44.05597,-3.0
F01,2023-05-14T22:40:00Z,Penobscot Bay,13.61,0,1016.63654,0,9.17,39,7.037,39,325.4,39,8.76,0,6.815,0,321.9,0,2581.281,0,-68.99635,44.05597,-3.0
F01,2023-05-14T22:50:00Z,Penobscot Bay,13.76,0,1016.8166,0,8.66,39,7.033,39,306.7,39,8.64,0,6.731,0,304.1,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-05-14T23:00:00Z,Penobscot Bay,13.67,0,1016.99664,0,8.43,39,6.679,39,301.9,39,8.19,0,6.386,0,299.1,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-05-14T23:10:00Z,Penobscot Bay,13.43,0,1017.17664,0,6.899,39,5.784,39,300.9,39,6.698,0,5.531,0,298.0,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-05-14T23:20:00Z,Penobscot Bay,13.54,0,1017.2967,0,7.017,39,5.803,39,303.6,39,6.764,0,5.577,0,300.7,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-05-14T23:30:00Z,Penobscot Bay,13.77,0,1017.3567,0,9.53,39,6.655,39,301.4,39,8.81,0,6.384,0,298.5,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-05-14T23:40:00Z,Penobscot Bay,13.24,0,1017.53674,0,7.213,39,5.568,39,299.2,39,6.87,0,5.351,0,296.5,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-05-14T23:50:00Z,Penobscot Bay,13.52,0,1017.59674,0,7.252,39,5.993,39,293.1,39,6.864,0,5.727,0,290.4,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-05-15T00:00:00Z,Penobscot Bay,13.61,0,1017.6568,0,7.722,39,5.692,39,292.9,39,7.322,0,5.454,0,290.3,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-05-15T00:10:00Z,Penobscot Bay,12.99,0,1017.8368,0,6.154,39,4.549,39,291.6,39,5.79,0,4.369,0,288.9,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-05-15T00:20:00Z,Penobscot Bay,13.23,0,1017.89685,0,5.527,39,4.506,39,286.1,39,5.274,0,4.297,0,283.8,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-05-15T00:30:00Z,Penobscot Bay,13.29,0,1018.0769,0,5.37,39,4.434,39,287.1,39,4.986,0,4.244,0,284.7,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-05-15T00:40:00Z,Penobscot Bay,13.15,0,1018.2569,0,6.35,39,4.651,39,282.2,39,6.204,0,4.421,0,280.0,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-05-15T00:50:00Z,Penobscot Bay,13.17,0,1018.37695,0,5.841,39,4.559,39,278.7,39,5.578,0,4.338,0,276.5,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-05-15T01:00:00Z,Penobscot Bay,13.16,0,1018.557,0,5.919,39,5.091,39,284.5,39,5.552,0,4.855,0,282.4,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-05-15T01:10:00Z,Penobscot Bay,13.0,0,1018.617,0,6.429,39,5.339,39,289.7,39,6.332,0,5.11,0,287.3,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-05-15T01:20:00Z,Penobscot Bay,12.81,0,1018.79706,0,5.958,39,4.943,39,291.5,39,5.7,0,4.746,0,288.8,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-05-15T01:30:00Z,Penobscot Bay,12.54,0,1018.85706,0,5.096,39,4.338,39,284.5,39,4.896,0,4.16,0,282.3,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-05-15T01:40:00Z,Penobscot Bay,12.53,0,1018.91705,0,5.802,39,4.742,39,284.1,39,5.338,0,4.527,0,281.9,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-05-15T01:50:00Z,Penobscot Bay,12.42,0,1019.0371,0,5.723,39,4.531,39,276.8,39,5.53,0,4.348,0,274.8,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-05-15T02:00:00Z,Penobscot Bay,12.13,0,1019.0971,0,5.723,39,4.586,39,275.7,39,5.364,0,4.368,0,273.4,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-05-15T02:10:00Z,Penobscot Bay,12.15,0,1019.0971,0,5.723,39,4.73,39,275.1,39,5.43,0,4.523,0,273.0,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-05-15T02:20:00Z,Penobscot Bay,11.56,0,1019.21716,0,4.743,39,4.294,39,264.5,39,4.426,0,3.991,0,262.0,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-05-15T02:30:00Z,Penobscot Bay,11.62,0,1019.21716,0,4.704,39,4.018,39,264.7,39,4.512,0,3.72,0,262.1,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-05-15T02:40:00Z,Penobscot Bay,11.28,0,1019.21716,0,3.959,39,3.074,39,266.1,39,3.702,0,2.902,0,263.8,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-05-15T02:50:00Z,Penobscot Bay,11.18,0,1019.27716,0,3.058,39,2.706,39,275.8,39,2.932,0,2.586,0,273.1,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-05-15T03:00:00Z,Penobscot Bay,11.27,0,1019.27716,0,3.45,39,3.039,39,273.3,39,3.232,0,2.856,0,270.7,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-05-15T03:10:00Z,Penobscot Bay,10.94,0,1019.21716,0,3.214,39,2.712,39,267.7,39,3.026,0,2.598,0,265.4,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-05-15T03:20:00Z,Penobscot Bay,10.52,0,1019.21716,0,2.509,39,1.633,39,274.8,39,2.544,0,1.624,0,271.6,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-05-15T03:30:00Z,Penobscot Bay,10.47,0,1019.1571,0,2.783,39,1.964,39,263.6,39,2.834,0,1.979,0,261.2,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-05-15T03:40:00Z,Penobscot Bay,10.4,0,1019.1571,0,4.077,39,3.236,39,259.5,39,4.032,0,3.176,0,257.3,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-05-15T03:50:00Z,Penobscot Bay,10.65,0,1019.0971,0,4.39,39,3.935,39,277.5,39,4.21,0,3.789,0,275.2,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-05-15T04:00:00Z,Penobscot Bay,10.66,0,1019.0971,0,4.077,39,3.669,39,279.0,39,3.916,0,3.523,0,276.8,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-05-15T04:10:00Z,Penobscot Bay,10.67,0,1019.0371,0,5.096,39,3.984,39,271.8,39,4.932,0,3.807,0,269.4,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-05-15T04:20:00Z,Penobscot Bay,10.74,0,1018.91705,0,5.449,39,4.763,39,268.9,39,5.254,0,4.542,0,266.3,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-05-15T04:30:00Z,Penobscot Bay,10.63,0,1018.85706,0,5.41,39,4.527,39,270.4,39,5.186,0,4.339,0,268.4,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-05-15T04:40:00Z,Penobscot Bay,10.57,0,1018.79706,0,5.331,39,4.622,39,268.1,39,5.226,0,4.397,0,265.7,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-05-15T04:50:00Z,Penobscot Bay,10.6,0,1018.79706,0,5.684,39,4.947,39,270.0,39,5.424,0,4.737,0,267.9,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-05-15T05:00:00Z,Penobscot Bay,10.44,0,1018.737,0,5.488,39,4.671,39,271.6,39,5.228,0,4.479,0,269.6,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-05-15T05:10:00Z,Penobscot Bay,10.4,0,1018.677,0,5.488,39,4.899,39,272.2,39,5.294,0,4.676,0,270.0,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-05-15T05:20:00Z,Penobscot Bay,10.22,0,1018.677,0,5.057,39,4.508,39,274.4,39,4.966,0,4.316,0,272.3,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-05-15T05:30:00Z,Penobscot Bay,10.13,0,1018.677,0,5.018,39,4.2,39,272.0,39,4.758,0,4.025,0,269.9,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-05-15T05:40:00Z,Penobscot Bay,9.41,0,1018.617,0,4.508,39,3.633,39,262.5,39,4.346,0,3.485,0,260.2,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-05-15T05:50:00Z,Penobscot Bay,9.52,0,1018.49695,0,3.802,39,2.978,39,271.4,39,3.598,0,2.894,0,269.3,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-05-15T06:00:00Z,Penobscot Bay,9.26,0,1018.49695,0,4.116,39,2.987,39,264.9,39,3.906,0,2.867,0,262.5,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-05-15T06:10:00Z,Penobscot Bay,9.21,0,1018.49695,0,5.841,39,4.537,39,255.0,39,5.536,0,4.365,0,252.6,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-05-15T06:20:00Z,Penobscot Bay,9.26,0,1018.49695,0,5.998,39,4.997,39,254.1,39,5.678,0,4.766,0,252.3,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-05-15T06:30:00Z,Penobscot Bay,9.52,0,1018.43695,0,5.449,39,4.641,39,254.4,39,5.218,0,4.458,0,252.3,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-05-15T06:40:00Z,Penobscot Bay,9.67,0,1018.31696,0,6.154,39,4.956,39,255.4,39,5.926,0,4.75,0,253.5,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-05-15T06:50:00Z,Penobscot Bay,9.47,0,1018.1969,0,5.645,39,4.297,39,252.8,39,5.186,0,4.121,0,250.9,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-05-15T07:00:00Z,Penobscot Bay,9.26,0,1018.1969,0,5.135,39,4.472,39,253.7,39,4.912,0,4.291,0,251.7,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-05-15T07:10:00Z,Penobscot Bay,9.08,0,1018.1369,0,5.488,39,4.672,39,253.5,39,5.17,0,4.476,0,251.5,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-05-15T07:20:00Z,Penobscot Bay,8.97,0,1018.1369,0,5.566,39,4.961,39,255.1,39,5.346,0,4.752,0,253.2,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-05-15T07:30:00Z,Penobscot Bay,8.92,0,1018.1369,0,5.802,39,4.964,39,254.8,39,5.476,0,4.765,0,252.7,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-05-15T07:40:00Z,Penobscot Bay,8.86,0,1018.1969,0,5.606,39,4.808,39,259.2,39,5.516,0,4.621,0,257.2,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-05-15T07:50:00Z,Penobscot Bay,9.11,0,1018.31696,0,5.057,39,4.23,39,276.3,39,4.796,0,4.069,0,274.4,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-05-15T08:00:00Z,Penobscot Bay,9.21,0,1018.37695,0,5.018,39,3.925,39,265.3,39,4.778,0,3.774,0,263.2,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-05-15T08:10:00Z,Penobscot Bay,8.91,0,1018.31696,0,4.861,39,4.088,39,260.2,39,4.72,0,3.922,0,258.2,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-05-15T08:20:00Z,Penobscot Bay,9.09,0,1018.2569,0,5.488,39,4.667,39,255.1,39,5.328,0,4.476,0,253.3,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-05-15T08:30:00Z,Penobscot Bay,9.21,0,1018.1369,0,6.507,39,5.522,39,255.0,39,5.988,0,5.081,0,256.6,0,2998.1707,0,-68.99635,44.05597,-3.0
F01,2023-05-15T08:40:00Z,Penobscot Bay,9.18,0,1018.0769,0,6.625,39,5.872,39,254.9,39,6.202,0,5.404,0,256.3,0,2998.1707,0,-68.99635,44.05597,-3.0
